Country,Vessel,Cruise,Log,Year,Month,Day,Hour,Min,AcLat,AcLon,Logint,Frequency,Sv_threshold,Process_ID,Interval
NL,PBVO,HERAS2014,1372,2014,7,10,17,42,56.329,3.411,1,38000,-70,,1372
NL,PBVO,HERAS2014,1373,2014,7,10,17,48,56.319,3.434,1,38000,-70,,1373
NL,PBVO,HERAS2014,1374,2014,7,10,17,54,56.307,3.455,1,38000,-70,,1374
NL,PBVO,HERAS2014,1377,2014,7,10,19,3,56.295,3.532,1,38000,-70,,1377
NL,PBVO,HERAS2014,1378,2014,7,10,19,9,56.295,3.563,1,38000,-70,,1378
NL,PBVO,HERAS2014,1379,2014,7,10,19,15,56.294,3.593,1,38000,-70,,1379
NL,PBVO,HERAS2014,1380,2014,7,10,19,20,56.293,3.623,1,38000,-70,,1380
NL,PBVO,HERAS2014,1381,2014,7,10,19,26,56.292,3.653,1,38000,-70,,1381
NL,PBVO,HERAS2014,1382,2014,7,10,19,31,56.291,3.683,1,38000,-70,,1382
NL,PBVO,HERAS2014,1383,2014,7,10,19,37,56.29,3.713,1,38000,-70,,1383
NL,PBVO,HERAS2014,1384,2014,7,10,19,43,56.289,3.743,1,38000,-70,,1384
NL,PBVO,HERAS2014,1385,2014,7,10,19,48,56.288,3.773,1,38000,-70,,1385
NL,PBVO,HERAS2014,1386,2014,7,10,19,54,56.287,3.803,1,38000,-70,,1386
NL,PBVO,HERAS2014,1387,2014,7,10,20,0,56.286,3.833,1,38000,-70,,1387
NL,PBVO,HERAS2014,1388,2014,7,10,20,5,56.285,3.863,1,38000,-70,,1388
NL,PBVO,HERAS2014,1389,2014,7,10,20,11,56.285,3.893,1,38000,-70,,1389
NL,PBVO,HERAS2014,1390,2014,7,10,20,16,56.285,3.923,1,38000,-70,,1390
NL,PBVO,HERAS2014,1391,2014,7,10,20,22,56.285,3.953,1,38000,-70,,1391
NL,PBVO,HERAS2014,1392,2014,7,10,20,27,56.285,3.983,1,38000,-70,,1392
NL,PBVO,HERAS2014,1393,2014,7,10,20,33,56.285,4.013,1,38000,-70,,1393
NL,PBVO,HERAS2014,1394,2014,7,10,20,38,56.285,4.043,1,38000,-70,,1394
NL,PBVO,HERAS2014,1395,2014,7,10,20,44,56.285,4.073,1,38000,-70,,1395
NL,PBVO,HERAS2014,1396,2014,7,10,20,49,56.285,4.102,1,38000,-70,,1396
NL,PBVO,HERAS2014,1397,2014,7,10,20,55,56.285,4.132,1,38000,-70,,1397
NL,PBVO,HERAS2014,1403,2014,7,11,3,9,56.284,4.192,1,38000,-70,,1403
NL,PBVO,HERAS2014,1404,2014,7,11,3,14,56.286,4.222,1,38000,-70,,1404
NL,PBVO,HERAS2014,1405,2014,7,11,3,20,56.287,4.251,1,38000,-70,,1405
NL,PBVO,HERAS2014,1406,2014,7,11,3,25,56.287,4.281,1,38000,-70,,1406
NL,PBVO,HERAS2014,1407,2014,7,11,3,31,56.287,4.311,1,38000,-70,,1407
NL,PBVO,HERAS2014,1408,2014,7,11,3,36,56.287,4.341,1,38000,-70,,1408
NL,PBVO,HERAS2014,1409,2014,7,11,3,42,56.287,4.371,1,38000,-70,,1409
NL,PBVO,HERAS2014,1410,2014,7,11,3,47,56.286,4.401,1,38000,-70,,1410
NL,PBVO,HERAS2014,1411,2014,7,11,3,52,56.286,4.431,1,38000,-70,,1411
NL,PBVO,HERAS2014,1412,2014,7,11,3,58,56.285,4.461,1,38000,-70,,1412
NL,PBVO,HERAS2014,1414,2014,7,11,4,16,56.29,4.515,1,38000,-70,,1414
NL,PBVO,HERAS2014,1415,2014,7,11,4,21,56.29,4.545,1,38000,-70,,1415
NL,PBVO,HERAS2014,1416,2014,7,11,4,27,56.289,4.575,1,38000,-70,,1416
NL,PBVO,HERAS2014,1417,2014,7,11,4,33,56.288,4.605,1,38000,-70,,1417
NL,PBVO,HERAS2014,1418,2014,7,11,4,38,56.287,4.635,1,38000,-70,,1418
NL,PBVO,HERAS2014,1419,2014,7,11,4,44,56.286,4.665,1,38000,-70,,1419
NL,PBVO,HERAS2014,1420,2014,7,11,4,49,56.286,4.695,1,38000,-70,,1420
NL,PBVO,HERAS2014,1421,2014,7,11,4,55,56.285,4.725,1,38000,-70,,1421
NL,PBVO,HERAS2014,1422,2014,7,11,5,1,56.278,4.75,1,38000,-70,,1422
NL,PBVO,HERAS2014,1423,2014,7,11,5,7,56.262,4.752,1,38000,-70,,1423
NL,PBVO,HERAS2014,1424,2014,7,11,5,12,56.245,4.752,1,38000,-70,,1424
NL,PBVO,HERAS2014,1425,2014,7,11,5,18,56.229,4.752,1,38000,-70,,1425
NL,PBVO,HERAS2014,1426,2014,7,11,5,24,56.212,4.752,1,38000,-70,,1426
NL,PBVO,HERAS2014,1427,2014,7,11,5,30,56.196,4.751,1,38000,-70,,1427
NL,PBVO,HERAS2014,1428,2014,7,11,5,36,56.179,4.751,1,38000,-70,,1428
NL,PBVO,HERAS2014,1429,2014,7,11,5,42,56.162,4.751,1,38000,-70,,1429
NL,PBVO,HERAS2014,1430,2014,7,11,5,47,56.146,4.751,1,38000,-70,,1430
NL,PBVO,HERAS2014,1431,2014,7,11,5,53,56.13,4.751,1,38000,-70,,1431
NL,PBVO,HERAS2014,1432,2014,7,11,5,59,56.113,4.751,1,38000,-70,,1432
NL,PBVO,HERAS2014,1433,2014,7,11,6,5,56.097,4.752,1,38000,-70,,1433
NL,PBVO,HERAS2014,1434,2014,7,11,6,11,56.08,4.752,1,38000,-70,,1434
NL,PBVO,HERAS2014,1435,2014,7,11,6,16,56.064,4.752,1,38000,-70,,1435
NL,PBVO,HERAS2014,1436,2014,7,11,6,22,56.047,4.752,1,38000,-70,,1436
NL,PBVO,HERAS2014,1437,2014,7,11,6,27,56.031,4.752,1,38000,-70,,1437
NL,PBVO,HERAS2014,1438,2014,7,11,6,32,56.014,4.752,1,38000,-70,,1438
NL,PBVO,HERAS2014,1439,2014,7,11,6,38,55.998,4.752,1,38000,-70,,1439
NL,PBVO,HERAS2014,1440,2014,7,11,6,43,55.981,4.752,1,38000,-70,,1440
NL,PBVO,HERAS2014,1441,2014,7,11,6,49,55.965,4.751,1,38000,-70,,1441
NL,PBVO,HERAS2014,1442,2014,7,11,6,54,55.949,4.75,1,38000,-70,,1442
NL,PBVO,HERAS2014,1443,2014,7,11,6,59,55.932,4.75,1,38000,-70,,1443
NL,PBVO,HERAS2014,1444,2014,7,11,7,5,55.915,4.749,1,38000,-70,,1444
NL,PBVO,HERAS2014,1445,2014,7,11,7,11,55.899,4.749,1,38000,-70,,1445
NL,PBVO,HERAS2014,1446,2014,7,11,7,16,55.883,4.749,1,38000,-70,,1446
NL,PBVO,HERAS2014,1447,2014,7,11,7,22,55.866,4.75,1,38000,-70,,1447
NL,PBVO,HERAS2014,1448,2014,7,11,7,27,55.85,4.75,1,38000,-70,,1448
NL,PBVO,HERAS2014,1449,2014,7,11,7,33,55.833,4.751,1,38000,-70,,1449
NL,PBVO,HERAS2014,1450,2014,7,11,7,38,55.817,4.751,1,38000,-70,,1450
NL,PBVO,HERAS2014,1451,2014,7,11,7,44,55.8,4.752,1,38000,-70,,1451
NL,PBVO,HERAS2014,1452,2014,7,11,7,49,55.786,4.739,1,38000,-70,,1452
NL,PBVO,HERAS2014,1453,2014,7,11,7,55,55.785,4.711,1,38000,-70,,1453
NL,PBVO,HERAS2014,1454,2014,7,11,8,0,55.785,4.682,1,38000,-70,,1454
NL,PBVO,HERAS2014,1455,2014,7,11,8,6,55.784,4.652,1,38000,-70,,1455
NL,PBVO,HERAS2014,1456,2014,7,11,8,11,55.784,4.623,1,38000,-70,,1456
NL,PBVO,HERAS2014,1457,2014,7,11,8,17,55.784,4.594,1,38000,-70,,1457
NL,PBVO,HERAS2014,1458,2014,7,11,8,22,55.783,4.565,1,38000,-70,,1458
NL,PBVO,HERAS2014,1459,2014,7,11,8,27,55.782,4.536,1,38000,-70,,1459
NL,PBVO,HERAS2014,1461,2014,7,11,8,43,55.781,4.479,1,38000,-70,,1461
NL,PBVO,HERAS2014,1462,2014,7,11,8,49,55.781,4.45,1,38000,-70,,1462
NL,PBVO,HERAS2014,1463,2014,7,11,8,54,55.781,4.42,1,38000,-70,,1463
NL,PBVO,HERAS2014,1464,2014,7,11,9,0,55.781,4.391,1,38000,-70,,1464
NL,PBVO,HERAS2014,1465,2014,7,11,9,5,55.782,4.362,1,38000,-70,,1465
NL,PBVO,HERAS2014,1466,2014,7,11,9,11,55.782,4.333,1,38000,-70,,1466
NL,PBVO,HERAS2014,1467,2014,7,11,9,16,55.782,4.303,1,38000,-70,,1467
NL,PBVO,HERAS2014,1468,2014,7,11,9,21,55.782,4.274,1,38000,-70,,1468
NL,PBVO,HERAS2014,1469,2014,7,11,9,27,55.782,4.245,1,38000,-70,,1469
NL,PBVO,HERAS2014,1470,2014,7,11,9,32,55.782,4.215,1,38000,-70,,1470
NL,PBVO,HERAS2014,1471,2014,7,11,9,38,55.782,4.186,1,38000,-70,,1471
NL,PBVO,HERAS2014,1472,2014,7,11,9,43,55.782,4.157,1,38000,-70,,1472
NL,PBVO,HERAS2014,1473,2014,7,11,9,49,55.781,4.127,1,38000,-70,,1473
NL,PBVO,HERAS2014,1474,2014,7,11,9,54,55.781,4.098,1,38000,-70,,1474
NL,PBVO,HERAS2014,1475,2014,7,11,10,0,55.78,4.069,1,38000,-70,,1475
NL,PBVO,HERAS2014,1476,2014,7,11,10,5,55.78,4.039,1,38000,-70,,1476
NL,PBVO,HERAS2014,1477,2014,7,11,10,11,55.779,4.01,1,38000,-70,,1477
NL,PBVO,HERAS2014,1478,2014,7,11,10,16,55.779,3.98,1,38000,-70,,1478
NL,PBVO,HERAS2014,1479,2014,7,11,10,22,55.779,3.951,1,38000,-70,,1479
NL,PBVO,HERAS2014,1480,2014,7,11,10,27,55.779,3.921,1,38000,-70,,1480
NL,PBVO,HERAS2014,1481,2014,7,11,10,33,55.78,3.889,1,38000,-70,,1481
NL,PBVO,HERAS2014,1482,2014,7,11,10,39,55.78,3.86,1,38000,-70,,1482
NL,PBVO,HERAS2014,1483,2014,7,11,10,44,55.78,3.83,1,38000,-70,,1483
NL,PBVO,HERAS2014,1484,2014,7,11,10,50,55.781,3.801,1,38000,-70,,1484
NL,PBVO,HERAS2014,1485,2014,7,11,10,56,55.781,3.771,1,38000,-70,,1485
NL,PBVO,HERAS2014,1486,2014,7,11,11,1,55.782,3.741,1,38000,-70,,1486
NL,PBVO,HERAS2014,1487,2014,7,11,11,7,55.782,3.712,1,38000,-70,,1487
NL,PBVO,HERAS2014,1488,2014,7,11,11,13,55.782,3.682,1,38000,-70,,1488
NL,PBVO,HERAS2014,1489,2014,7,11,11,18,55.782,3.653,1,38000,-70,,1489
NL,PBVO,HERAS2014,1490,2014,7,11,11,24,55.783,3.623,1,38000,-70,,1490
NL,PBVO,HERAS2014,1491,2014,7,11,11,29,55.783,3.593,1,38000,-70,,1491
NL,PBVO,HERAS2014,1492,2014,7,11,11,35,55.783,3.564,1,38000,-70,,1492
NL,PBVO,HERAS2014,1493,2014,7,11,11,41,55.783,3.534,1,38000,-70,,1493
NL,PBVO,HERAS2014,1495,2014,7,11,11,58,55.783,3.476,1,38000,-70,,1495
NL,PBVO,HERAS2014,1496,2014,7,11,12,3,55.784,3.446,1,38000,-70,,1496
NL,PBVO,HERAS2014,1497,2014,7,11,12,9,55.784,3.416,1,38000,-70,,1497
NL,PBVO,HERAS2014,1498,2014,7,11,12,14,55.785,3.387,1,38000,-70,,1498
NL,PBVO,HERAS2014,1499,2014,7,11,12,20,55.785,3.358,1,38000,-70,,1499
NL,PBVO,HERAS2014,1500,2014,7,11,12,26,55.785,3.328,1,38000,-70,,1500
NL,PBVO,HERAS2014,1501,2014,7,11,12,31,55.785,3.298,1,38000,-70,,1501
NL,PBVO,HERAS2014,1502,2014,7,11,12,37,55.786,3.269,1,38000,-70,,1502
NL,PBVO,HERAS2014,1503,2014,7,11,12,43,55.786,3.24,1,38000,-70,,1503
NL,PBVO,HERAS2014,1504,2014,7,11,12,48,55.787,3.21,1,38000,-70,,1504
NL,PBVO,HERAS2014,1505,2014,7,11,12,54,55.787,3.181,1,38000,-70,,1505
NL,PBVO,HERAS2014,1506,2014,7,11,13,0,55.787,3.151,1,38000,-70,,1506
NL,PBVO,HERAS2014,1507,2014,7,11,13,5,55.787,3.122,1,38000,-70,,1507
NL,PBVO,HERAS2014,1508,2014,7,11,13,11,55.786,3.092,1,38000,-70,,1508
NL,PBVO,HERAS2014,1509,2014,7,11,13,17,55.786,3.063,1,38000,-70,,1509
NL,PBVO,HERAS2014,1510,2014,7,11,13,22,55.786,3.033,1,38000,-70,,1510
NL,PBVO,HERAS2014,1511,2014,7,11,13,28,55.786,3.004,1,38000,-70,,1511
NL,PBVO,HERAS2014,1512,2014,7,11,13,34,55.785,2.975,1,38000,-70,,1512
NL,PBVO,HERAS2014,1513,2014,7,11,13,40,55.785,2.945,1,38000,-70,,1513
NL,PBVO,HERAS2014,1514,2014,7,11,13,45,55.785,2.916,1,38000,-70,,1514
NL,PBVO,HERAS2014,1515,2014,7,11,13,51,55.785,2.887,1,38000,-70,,1515
NL,PBVO,HERAS2014,1516,2014,7,11,13,57,55.784,2.858,1,38000,-70,,1516
NL,PBVO,HERAS2014,1517,2014,7,11,14,3,55.784,2.828,1,38000,-70,,1517
NL,PBVO,HERAS2014,1518,2014,7,11,14,8,55.784,2.799,1,38000,-70,,1518
NL,PBVO,HERAS2014,1519,2014,7,11,14,14,55.783,2.77,1,38000,-70,,1519
NL,PBVO,HERAS2014,1520,2014,7,11,14,20,55.784,2.741,1,38000,-70,,1520
NL,PBVO,HERAS2014,1521,2014,7,11,14,26,55.784,2.712,1,38000,-70,,1521
NL,PBVO,HERAS2014,1522,2014,7,11,14,31,55.784,2.683,1,38000,-70,,1522
NL,PBVO,HERAS2014,1523,2014,7,11,14,37,55.784,2.654,1,38000,-70,,1523
NL,PBVO,HERAS2014,1524,2014,7,11,14,43,55.785,2.624,1,38000,-70,,1524
NL,PBVO,HERAS2014,1525,2014,7,11,14,49,55.785,2.595,1,38000,-70,,1525
NL,PBVO,HERAS2014,1526,2014,7,11,14,55,55.785,2.566,1,38000,-70,,1526
NL,PBVO,HERAS2014,1527,2014,7,11,15,0,55.785,2.537,1,38000,-70,,1527
NL,PBVO,HERAS2014,1529,2014,7,11,15,18,55.783,2.501,1,38000,-70,,1529
NL,PBVO,HERAS2014,1530,2014,7,11,15,24,55.784,2.472,1,38000,-70,,1530
NL,PBVO,HERAS2014,1531,2014,7,11,15,30,55.784,2.443,1,38000,-70,,1531
NL,PBVO,HERAS2014,1532,2014,7,11,15,36,55.784,2.414,1,38000,-70,,1532
NL,PBVO,HERAS2014,1533,2014,7,11,15,42,55.784,2.385,1,38000,-70,,1533
NL,PBVO,HERAS2014,1534,2014,7,11,15,47,55.784,2.356,1,38000,-70,,1534
NL,PBVO,HERAS2014,1535,2014,7,11,15,53,55.785,2.327,1,38000,-70,,1535
NL,PBVO,HERAS2014,1536,2014,7,11,15,58,55.785,2.298,1,38000,-70,,1536
NL,PBVO,HERAS2014,1537,2014,7,11,16,4,55.785,2.269,1,38000,-70,,1537
NL,PBVO,HERAS2014,1538,2014,7,11,16,9,55.786,2.24,1,38000,-70,,1538
NL,PBVO,HERAS2014,1539,2014,7,11,16,15,55.786,2.211,1,38000,-70,,1539
NL,PBVO,HERAS2014,1540,2014,7,11,16,20,55.786,2.182,1,38000,-70,,1540
NL,PBVO,HERAS2014,1541,2014,7,11,16,26,55.787,2.153,1,38000,-70,,1541
NL,PBVO,HERAS2014,1542,2014,7,11,16,32,55.787,2.124,1,38000,-70,,1542
NL,PBVO,HERAS2014,1543,2014,7,11,16,37,55.788,2.095,1,38000,-70,,1543
NL,PBVO,HERAS2014,1544,2014,7,11,16,43,55.788,2.066,1,38000,-70,,1544
NL,PBVO,HERAS2014,1545,2014,7,11,16,49,55.788,2.037,1,38000,-70,,1545
NL,PBVO,HERAS2014,1546,2014,7,11,16,55,55.788,2.008,1,38000,-70,,1546
NL,PBVO,HERAS2014,1547,2014,7,11,17,0,55.787,1.979,1,38000,-70,,1547
NL,PBVO,HERAS2014,1548,2014,7,11,17,6,55.787,1.95,1,38000,-70,,1548
NL,PBVO,HERAS2014,1549,2014,7,11,17,12,55.786,1.921,1,38000,-70,,1549
NL,PBVO,HERAS2014,1550,2014,7,11,17,18,55.785,1.892,1,38000,-70,,1550
NL,PBVO,HERAS2014,1551,2014,7,11,17,23,55.785,1.863,1,38000,-70,,1551
NL,PBVO,HERAS2014,1552,2014,7,11,17,29,55.785,1.834,1,38000,-70,,1552
NL,PBVO,HERAS2014,1553,2014,7,11,17,35,55.784,1.805,1,38000,-70,,1553
NL,PBVO,HERAS2014,1554,2014,7,11,17,41,55.784,1.776,1,38000,-70,,1554
NL,PBVO,HERAS2014,1555,2014,7,11,17,46,55.784,1.747,1,38000,-70,,1555
NL,PBVO,HERAS2014,1556,2014,7,11,17,52,55.784,1.718,1,38000,-70,,1556
NL,PBVO,HERAS2014,1557,2014,7,11,17,58,55.784,1.689,1,38000,-70,,1557
NL,PBVO,HERAS2014,1558,2014,7,11,18,4,55.784,1.659,1,38000,-70,,1558
NL,PBVO,HERAS2014,1559,2014,7,11,18,10,55.784,1.63,1,38000,-70,,1559
NL,PBVO,HERAS2014,1560,2014,7,11,18,15,55.785,1.601,1,38000,-70,,1560
NL,PBVO,HERAS2014,1561,2014,7,11,18,21,55.785,1.572,1,38000,-70,,1561
NL,PBVO,HERAS2014,1562,2014,7,11,18,27,55.785,1.543,1,38000,-70,,1562
NL,PBVO,HERAS2014,1564,2014,7,11,18,45,55.786,1.486,1,38000,-70,,1564
NL,PBVO,HERAS2014,1565,2014,7,11,18,51,55.786,1.457,1,38000,-70,,1565
NL,PBVO,HERAS2014,1566,2014,7,11,18,56,55.786,1.427,1,38000,-70,,1566
NL,PBVO,HERAS2014,1567,2014,7,11,19,2,55.786,1.398,1,38000,-70,,1567
NL,PBVO,HERAS2014,1568,2014,7,11,19,7,55.786,1.369,1,38000,-70,,1568
NL,PBVO,HERAS2014,1569,2014,7,11,19,13,55.786,1.34,1,38000,-70,,1569
NL,PBVO,HERAS2014,1570,2014,7,11,19,18,55.787,1.311,1,38000,-70,,1570
NL,PBVO,HERAS2014,1571,2014,7,11,19,24,55.787,1.282,1,38000,-70,,1571
NL,PBVO,HERAS2014,1572,2014,7,11,19,29,55.787,1.252,1,38000,-70,,1572
NL,PBVO,HERAS2014,1573,2014,7,11,19,35,55.787,1.223,1,38000,-70,,1573
NL,PBVO,HERAS2014,1574,2014,7,11,19,40,55.787,1.194,1,38000,-70,,1574
NL,PBVO,HERAS2014,1575,2014,7,11,19,46,55.787,1.165,1,38000,-70,,1575
NL,PBVO,HERAS2014,1576,2014,7,11,19,51,55.787,1.136,1,38000,-70,,1576
NL,PBVO,HERAS2014,1577,2014,7,11,19,57,55.787,1.106,1,38000,-70,,1577
NL,PBVO,HERAS2014,1578,2014,7,11,20,2,55.786,1.077,1,38000,-70,,1578
NL,PBVO,HERAS2014,1579,2014,7,11,20,8,55.786,1.048,1,38000,-70,,1579
NL,PBVO,HERAS2014,1580,2014,7,11,20,13,55.786,1.018,1,38000,-70,,1580
NL,PBVO,HERAS2014,1581,2014,7,11,20,19,55.786,0.989,1,38000,-70,,1581
NL,PBVO,HERAS2014,1582,2014,7,11,20,24,55.785,0.96,1,38000,-70,,1582
NL,PBVO,HERAS2014,1583,2014,7,11,20,30,55.785,0.93,1,38000,-70,,1583
NL,PBVO,HERAS2014,1584,2014,7,11,20,35,55.785,0.901,1,38000,-70,,1584
NL,PBVO,HERAS2014,1585,2014,7,11,20,41,55.784,0.872,1,38000,-70,,1585
NL,PBVO,HERAS2014,1586,2014,7,11,20,46,55.784,0.842,1,38000,-70,,1586
NL,PBVO,HERAS2014,1587,2014,7,11,20,52,55.783,0.813,1,38000,-70,,1587
NL,PBVO,HERAS2014,1588,2014,7,11,20,57,55.783,0.783,1,38000,-70,,1588
NL,PBVO,HERAS2014,1589,2014,7,11,21,3,55.783,0.754,1,38000,-70,,1589
NL,PBVO,HERAS2014,1590,2014,7,11,21,8,55.782,0.724,1,38000,-70,,1590
NL,PBVO,HERAS2014,1591,2014,7,11,21,14,55.782,0.695,1,38000,-70,,1591
NL,PBVO,HERAS2014,1592,2014,7,11,21,19,55.782,0.665,1,38000,-70,,1592
NL,PBVO,HERAS2014,1593,2014,7,11,21,25,55.782,0.636,1,38000,-70,,1593
NL,PBVO,HERAS2014,1594,2014,7,11,21,30,55.782,0.607,1,38000,-70,,1594
NL,PBVO,HERAS2014,1595,2014,7,11,21,36,55.782,0.577,1,38000,-70,,1595
NL,PBVO,HERAS2014,1596,2014,7,11,21,41,55.782,0.548,1,38000,-70,,1596
NL,PBVO,HERAS2014,1602,2014,7,12,2,3,55.785,0.482,1,38000,-70,,1602
NL,PBVO,HERAS2014,1603,2014,7,12,2,9,55.785,0.453,1,38000,-70,,1603
NL,PBVO,HERAS2014,1604,2014,7,12,2,15,55.786,0.423,1,38000,-70,,1604
NL,PBVO,HERAS2014,1605,2014,7,12,2,21,55.786,0.394,1,38000,-70,,1605
NL,PBVO,HERAS2014,1606,2014,7,12,2,27,55.785,0.365,1,38000,-70,,1606
NL,PBVO,HERAS2014,1607,2014,7,12,2,33,55.785,0.336,1,38000,-70,,1607
NL,PBVO,HERAS2014,1608,2014,7,12,2,39,55.785,0.306,1,38000,-70,,1608
NL,PBVO,HERAS2014,1609,2014,7,12,2,45,55.785,0.277,1,38000,-70,,1609
NL,PBVO,HERAS2014,1610,2014,7,12,2,51,55.785,0.248,1,38000,-70,,1610
NL,PBVO,HERAS2014,1611,2014,7,12,2,57,55.784,0.219,1,38000,-70,,1611
NL,PBVO,HERAS2014,1612,2014,7,12,3,2,55.784,0.19,1,38000,-70,,1612
NL,PBVO,HERAS2014,1613,2014,7,12,3,8,55.784,0.161,1,38000,-70,,1613
NL,PBVO,HERAS2014,1614,2014,7,12,3,14,55.784,0.132,1,38000,-70,,1614
NL,PBVO,HERAS2014,1615,2014,7,12,3,20,55.784,0.103,1,38000,-70,,1615
NL,PBVO,HERAS2014,1616,2014,7,12,3,26,55.784,0.073,1,38000,-70,,1616
NL,PBVO,HERAS2014,1617,2014,7,12,3,32,55.784,0.045,1,38000,-70,,1617
NL,PBVO,HERAS2014,1618,2014,7,12,3,38,55.784,0.015,1,38000,-70,,1618
NL,PBVO,HERAS2014,1619,2014,7,12,3,44,55.784,-0.014,1,38000,-70,,1619
NL,PBVO,HERAS2014,1620,2014,7,12,3,49,55.785,-0.043,1,38000,-70,,1620
NL,PBVO,HERAS2014,1621,2014,7,12,3,55,55.785,-0.072,1,38000,-70,,1621
NL,PBVO,HERAS2014,1622,2014,7,12,4,1,55.785,-0.101,1,38000,-70,,1622
NL,PBVO,HERAS2014,1623,2014,7,12,4,7,55.785,-0.13,1,38000,-70,,1623
NL,PBVO,HERAS2014,1624,2014,7,12,4,13,55.785,-0.159,1,38000,-70,,1624
NL,PBVO,HERAS2014,1625,2014,7,12,4,19,55.785,-0.188,1,38000,-70,,1625
NL,PBVO,HERAS2014,1626,2014,7,12,4,25,55.785,-0.217,1,38000,-70,,1626
NL,PBVO,HERAS2014,1627,2014,7,12,4,30,55.785,-0.246,1,38000,-70,,1627
NL,PBVO,HERAS2014,1628,2014,7,12,4,36,55.785,-0.275,1,38000,-70,,1628
NL,PBVO,HERAS2014,1629,2014,7,12,4,42,55.785,-0.304,1,38000,-70,,1629
NL,PBVO,HERAS2014,1630,2014,7,12,4,48,55.785,-0.333,1,38000,-70,,1630
NL,PBVO,HERAS2014,1631,2014,7,12,4,54,55.785,-0.362,1,38000,-70,,1631
NL,PBVO,HERAS2014,1632,2014,7,12,5,0,55.785,-0.391,1,38000,-70,,1632
NL,PBVO,HERAS2014,1633,2014,7,12,5,5,55.785,-0.42,1,38000,-70,,1633
NL,PBVO,HERAS2014,1634,2014,7,12,5,11,55.786,-0.449,1,38000,-70,,1634
NL,PBVO,HERAS2014,1636,2014,7,12,5,30,55.781,-0.496,1,38000,-70,,1636
NL,PBVO,HERAS2014,1637,2014,7,12,5,36,55.78,-0.525,1,38000,-70,,1637
NL,PBVO,HERAS2014,1638,2014,7,12,5,42,55.781,-0.554,1,38000,-70,,1638
NL,PBVO,HERAS2014,1639,2014,7,12,5,47,55.781,-0.583,1,38000,-70,,1639
NL,PBVO,HERAS2014,1640,2014,7,12,5,53,55.782,-0.612,1,38000,-70,,1640
NL,PBVO,HERAS2014,1641,2014,7,12,5,59,55.783,-0.641,1,38000,-70,,1641
NL,PBVO,HERAS2014,1642,2014,7,12,6,5,55.784,-0.67,1,38000,-70,,1642
NL,PBVO,HERAS2014,1643,2014,7,12,6,10,55.784,-0.699,1,38000,-70,,1643
NL,PBVO,HERAS2014,1644,2014,7,12,6,16,55.785,-0.728,1,38000,-70,,1644
NL,PBVO,HERAS2014,1645,2014,7,12,6,21,55.786,-0.758,1,38000,-70,,1645
NL,PBVO,HERAS2014,1646,2014,7,12,6,27,55.787,-0.787,1,38000,-70,,1646
NL,PBVO,HERAS2014,1647,2014,7,12,6,32,55.788,-0.816,1,38000,-70,,1647
NL,PBVO,HERAS2014,1648,2014,7,12,6,38,55.789,-0.845,1,38000,-70,,1648
NL,PBVO,HERAS2014,1649,2014,7,12,6,43,55.789,-0.874,1,38000,-70,,1649
NL,PBVO,HERAS2014,1650,2014,7,12,6,48,55.789,-0.904,1,38000,-70,,1650
NL,PBVO,HERAS2014,1651,2014,7,12,6,54,55.789,-0.934,1,38000,-70,,1651
NL,PBVO,HERAS2014,1652,2014,7,12,6,59,55.789,-0.963,1,38000,-70,,1652
NL,PBVO,HERAS2014,1653,2014,7,12,7,4,55.789,-0.993,1,38000,-70,,1653
NL,PBVO,HERAS2014,1654,2014,7,12,7,10,55.79,-1.023,1,38000,-70,,1654
NL,PBVO,HERAS2014,1655,2014,7,12,7,15,55.789,-1.052,1,38000,-70,,1655
NL,PBVO,HERAS2014,1656,2014,7,12,7,20,55.789,-1.082,1,38000,-70,,1656
NL,PBVO,HERAS2014,1657,2014,7,12,7,25,55.789,-1.112,1,38000,-70,,1657
NL,PBVO,HERAS2014,1658,2014,7,12,7,31,55.789,-1.142,1,38000,-70,,1658
NL,PBVO,HERAS2014,1659,2014,7,12,7,36,55.789,-1.172,1,38000,-70,,1659
NL,PBVO,HERAS2014,1660,2014,7,12,7,41,55.79,-1.202,1,38000,-70,,1660
NL,PBVO,HERAS2014,1661,2014,7,12,7,47,55.79,-1.231,1,38000,-70,,1661
NL,PBVO,HERAS2014,1662,2014,7,12,7,52,55.789,-1.261,1,38000,-70,,1662
NL,PBVO,HERAS2014,1663,2014,7,12,7,57,55.788,-1.291,1,38000,-70,,1663
NL,PBVO,HERAS2014,1664,2014,7,12,8,3,55.787,-1.321,1,38000,-70,,1664
NL,PBVO,HERAS2014,1665,2014,7,12,8,8,55.786,-1.35,1,38000,-70,,1665
NL,PBVO,HERAS2014,1666,2014,7,12,8,14,55.785,-1.38,1,38000,-70,,1666
NL,PBVO,HERAS2014,1667,2014,7,12,8,19,55.785,-1.41,1,38000,-70,,1667
NL,PBVO,HERAS2014,1668,2014,7,12,8,24,55.785,-1.44,1,38000,-70,,1668
NL,PBVO,HERAS2014,1669,2014,7,12,8,30,55.785,-1.47,1,38000,-70,,1669
NL,PBVO,HERAS2014,1671,2014,7,12,8,47,55.786,-1.53,1,38000,-70,,1671
NL,PBVO,HERAS2014,1672,2014,7,12,8,53,55.786,-1.56,1,38000,-70,,1672
NL,PBVO,HERAS2014,1673,2014,7,12,8,59,55.786,-1.589,1,38000,-70,,1673
