Country,Vessel,Cruise,Log,Year,Month,Day,Hour,Min,AcLat,AcLon,Logint,Frequency,Sv_threshold,Process_ID,Interval
NL,PBVO,HERAS2013,376,2013,7,4,18,46,58.122,1.353,1,38000,-70,,376
NL,PBVO,HERAS2013,377,2013,7,4,18,52,58.109,1.372,1,38000,-70,,377
NL,PBVO,HERAS2013,378,2013,7,4,18,57,58.096,1.392,1,38000,-70,,378
NL,PBVO,HERAS2013,379,2013,7,4,19,3,58.095,1.423,1,38000,-70,,379
NL,PBVO,HERAS2013,380,2013,7,4,19,9,58.094,1.454,1,38000,-70,,380
NL,PBVO,HERAS2013,383,2013,7,4,19,26,58.097,1.547,1,38000,-70,,383
NL,PBVO,HERAS2013,384,2013,7,4,19,32,58.098,1.577,1,38000,-70,,384
NL,PBVO,HERAS2013,385,2013,7,4,19,37,58.099,1.608,1,38000,-70,,385
NL,PBVO,HERAS2013,386,2013,7,4,19,43,58.1,1.639,1,38000,-70,,386
NL,PBVO,HERAS2013,387,2013,7,4,19,48,58.101,1.67,1,38000,-70,,387
NL,PBVO,HERAS2013,388,2013,7,4,19,54,58.102,1.701,1,38000,-70,,388
NL,PBVO,HERAS2013,389,2013,7,4,19,59,58.104,1.732,1,38000,-70,,389
NL,PBVO,HERAS2013,390,2013,7,4,20,5,58.09,1.741,1,38000,-70,,390
NL,PBVO,HERAS2013,391,2013,7,4,20,10,58.073,1.743,1,38000,-70,,391
NL,PBVO,HERAS2013,392,2013,7,4,20,16,58.057,1.745,1,38000,-70,,392
NL,PBVO,HERAS2013,393,2013,7,4,20,21,58.04,1.746,1,38000,-70,,393
NL,PBVO,HERAS2013,394,2013,7,4,20,27,58.023,1.748,1,38000,-70,,394
NL,PBVO,HERAS2013,395,2013,7,4,20,32,58.007,1.747,1,38000,-70,,395
NL,PBVO,HERAS2013,396,2013,7,4,20,38,57.99,1.746,1,38000,-70,,396
NL,PBVO,HERAS2013,397,2013,7,4,20,43,57.973,1.746,1,38000,-70,,397
NL,PBVO,HERAS2013,398,2013,7,4,20,49,57.957,1.744,1,38000,-70,,398
NL,PBVO,HERAS2013,408,2013,7,5,2,58,57.916,1.745,1,38000,-70,,408
NL,PBVO,HERAS2013,409,2013,7,5,3,4,57.915,1.714,1,38000,-70,,409
NL,PBVO,HERAS2013,410,2013,7,5,3,10,57.915,1.683,1,38000,-70,,410
NL,PBVO,HERAS2013,411,2013,7,5,3,16,57.915,1.652,1,38000,-70,,411
NL,PBVO,HERAS2013,412,2013,7,5,3,22,57.916,1.621,1,38000,-70,,412
NL,PBVO,HERAS2013,413,2013,7,5,3,27,57.916,1.59,1,38000,-70,,413
NL,PBVO,HERAS2013,414,2013,7,5,3,33,57.916,1.56,1,38000,-70,,414
NL,PBVO,HERAS2013,415,2013,7,5,3,39,57.917,1.529,0.6,38000,-70,,415
NL,PBVO,HERAS2013,417,2013,7,5,4,3,57.923,1.48,1,38000,-70,,417
NL,PBVO,HERAS2013,418,2013,7,5,4,9,57.922,1.45,1,38000,-70,,418
NL,PBVO,HERAS2013,419,2013,7,5,4,15,57.92,1.419,1,38000,-70,,419
NL,PBVO,HERAS2013,420,2013,7,5,4,21,57.919,1.388,1,38000,-70,,420
NL,PBVO,HERAS2013,421,2013,7,5,4,27,57.918,1.357,1,38000,-70,,421
NL,PBVO,HERAS2013,422,2013,7,5,4,33,57.918,1.326,1,38000,-70,,422
NL,PBVO,HERAS2013,423,2013,7,5,4,39,57.917,1.295,1,38000,-70,,423
NL,PBVO,HERAS2013,424,2013,7,5,4,45,57.917,1.265,1,38000,-70,,424
NL,PBVO,HERAS2013,425,2013,7,5,4,51,57.917,1.234,1,38000,-70,,425
NL,PBVO,HERAS2013,426,2013,7,5,4,58,57.916,1.203,1,38000,-70,,426
NL,PBVO,HERAS2013,427,2013,7,5,5,4,57.916,1.172,1,38000,-70,,427
NL,PBVO,HERAS2013,428,2013,7,5,5,10,57.915,1.141,1,38000,-70,,428
NL,PBVO,HERAS2013,429,2013,7,5,5,16,57.915,1.11,1,38000,-70,,429
NL,PBVO,HERAS2013,430,2013,7,5,5,22,57.915,1.079,1,38000,-70,,430
NL,PBVO,HERAS2013,431,2013,7,5,5,29,57.915,1.048,1,38000,-70,,431
NL,PBVO,HERAS2013,432,2013,7,5,5,35,57.915,1.017,1,38000,-70,,432
NL,PBVO,HERAS2013,433,2013,7,5,5,42,57.914,0.986,1,38000,-70,,433
NL,PBVO,HERAS2013,434,2013,7,5,5,49,57.915,0.956,1,38000,-70,,434
NL,PBVO,HERAS2013,446,2013,7,5,9,19,57.926,0.933,1,38000,-70,,446
NL,PBVO,HERAS2013,447,2013,7,5,9,25,57.923,0.903,1,38000,-70,,447
NL,PBVO,HERAS2013,448,2013,7,5,9,30,57.914,0.878,1,38000,-70,,448
NL,PBVO,HERAS2013,449,2013,7,5,9,36,57.903,0.854,1,38000,-70,,449
NL,PBVO,HERAS2013,450,2013,7,5,9,41,57.892,0.83,1,38000,-70,,450
NL,PBVO,HERAS2013,451,2013,7,5,9,47,57.881,0.806,1,38000,-70,,451
NL,PBVO,HERAS2013,452,2013,7,5,9,53,57.872,0.781,1,38000,-70,,452
NL,PBVO,HERAS2013,453,2013,7,5,9,59,57.869,0.75,1,38000,-70,,453
NL,PBVO,HERAS2013,454,2013,7,5,10,4,57.872,0.72,1,38000,-70,,454
NL,PBVO,HERAS2013,455,2013,7,5,10,10,57.876,0.69,1,38000,-70,,455
NL,PBVO,HERAS2013,456,2013,7,5,10,15,57.881,0.661,1,38000,-70,,456
NL,PBVO,HERAS2013,457,2013,7,5,10,21,57.886,0.632,1,38000,-70,,457
NL,PBVO,HERAS2013,458,2013,7,5,10,26,57.892,0.603,1,38000,-70,,458
NL,PBVO,HERAS2013,459,2013,7,5,10,32,57.899,0.574,1,38000,-70,,459
NL,PBVO,HERAS2013,460,2013,7,5,10,37,57.905,0.546,1,38000,-70,,460
NL,PBVO,HERAS2013,461,2013,7,5,10,43,57.911,0.517,1,38000,-70,,461
NL,PBVO,HERAS2013,463,2013,7,5,11,11,57.911,0.461,1,38000,-70,,463
NL,PBVO,HERAS2013,464,2013,7,5,11,17,57.911,0.43,1,38000,-70,,464
NL,PBVO,HERAS2013,465,2013,7,5,11,23,57.911,0.399,1,38000,-70,,465
NL,PBVO,HERAS2013,466,2013,7,5,11,28,57.911,0.368,1,38000,-70,,466
NL,PBVO,HERAS2013,467,2013,7,5,11,34,57.912,0.336,1,38000,-70,,467
NL,PBVO,HERAS2013,468,2013,7,5,11,39,57.912,0.305,1,38000,-70,,468
NL,PBVO,HERAS2013,469,2013,7,5,11,45,57.912,0.274,1,38000,-70,,469
NL,PBVO,HERAS2013,470,2013,7,5,11,51,57.913,0.243,1,38000,-70,,470
NL,PBVO,HERAS2013,471,2013,7,5,11,56,57.914,0.212,1,38000,-70,,471
NL,PBVO,HERAS2013,472,2013,7,5,12,2,57.914,0.181,1,38000,-70,,472
NL,PBVO,HERAS2013,473,2013,7,5,12,7,57.915,0.15,1,38000,-70,,473
NL,PBVO,HERAS2013,474,2013,7,5,12,13,57.916,0.119,1,38000,-70,,474
NL,PBVO,HERAS2013,475,2013,7,5,12,19,57.917,0.088,1,38000,-70,,475
NL,PBVO,HERAS2013,476,2013,7,5,12,24,57.918,0.057,1,38000,-70,,476
NL,PBVO,HERAS2013,477,2013,7,5,12,30,57.919,0.025,1,38000,-70,,477
NL,PBVO,HERAS2013,478,2013,7,5,12,36,57.92,-0.006,1,38000,-70,,478
NL,PBVO,HERAS2013,479,2013,7,5,12,41,57.921,-0.037,1,38000,-70,,479
NL,PBVO,HERAS2013,480,2013,7,5,12,47,57.921,-0.068,1,38000,-70,,480
NL,PBVO,HERAS2013,481,2013,7,5,12,53,57.921,-0.099,1,38000,-70,,481
NL,PBVO,HERAS2013,482,2013,7,5,12,58,57.922,-0.13,1,38000,-70,,482
NL,PBVO,HERAS2013,483,2013,7,5,13,4,57.921,-0.161,1,38000,-70,,483
NL,PBVO,HERAS2013,484,2013,7,5,13,10,57.921,-0.192,1,38000,-70,,484
NL,PBVO,HERAS2013,485,2013,7,5,13,15,57.92,-0.223,1,38000,-70,,485
NL,PBVO,HERAS2013,486,2013,7,5,13,21,57.92,-0.253,1,38000,-70,,486
NL,PBVO,HERAS2013,487,2013,7,5,13,27,57.92,-0.284,1,38000,-70,,487
NL,PBVO,HERAS2013,488,2013,7,5,13,32,57.92,-0.315,1,38000,-70,,488
NL,PBVO,HERAS2013,489,2013,7,5,13,38,57.92,-0.346,1,38000,-70,,489
NL,PBVO,HERAS2013,490,2013,7,5,13,43,57.92,-0.377,1,38000,-70,,490
NL,PBVO,HERAS2013,491,2013,7,5,13,49,57.92,-0.408,1,38000,-70,,491
NL,PBVO,HERAS2013,492,2013,7,5,13,54,57.92,-0.439,1,38000,-70,,492
NL,PBVO,HERAS2013,493,2013,7,5,14,0,57.921,-0.471,1.8,38000,-70,,493
NL,PBVO,HERAS2013,495,2013,7,5,14,19,57.922,-0.529,1,38000,-70,,495
NL,PBVO,HERAS2013,496,2013,7,5,14,24,57.928,-0.558,1,38000,-70,,496
NL,PBVO,HERAS2013,497,2013,7,5,14,30,57.932,-0.587,1,38000,-70,,497
NL,PBVO,HERAS2013,498,2013,7,5,14,36,57.933,-0.618,1,38000,-70,,498
NL,PBVO,HERAS2013,499,2013,7,5,14,42,57.928,-0.647,1,38000,-70,,499
NL,PBVO,HERAS2013,500,2013,7,5,14,47,57.923,-0.677,1,38000,-70,,500
NL,PBVO,HERAS2013,501,2013,7,5,14,53,57.919,-0.707,1,38000,-70,,501
NL,PBVO,HERAS2013,502,2013,7,5,14,59,57.917,-0.738,1,38000,-70,,502
NL,PBVO,HERAS2013,503,2013,7,5,15,5,57.917,-0.77,1,38000,-70,,503
NL,PBVO,HERAS2013,504,2013,7,5,15,10,57.916,-0.801,1,38000,-70,,504
NL,PBVO,HERAS2013,505,2013,7,5,15,16,57.917,-0.832,1,38000,-70,,505
NL,PBVO,HERAS2013,506,2013,7,5,15,22,57.917,-0.863,1,38000,-70,,506
NL,PBVO,HERAS2013,507,2013,7,5,15,28,57.917,-0.894,1,38000,-70,,507
NL,PBVO,HERAS2013,508,2013,7,5,15,34,57.917,-0.925,1,38000,-70,,508
NL,PBVO,HERAS2013,509,2013,7,5,15,40,57.918,-0.956,1,38000,-70,,509
NL,PBVO,HERAS2013,510,2013,7,5,15,45,57.918,-0.987,1,38000,-70,,510
NL,PBVO,HERAS2013,511,2013,7,5,15,51,57.918,-1.019,1,38000,-70,,511
NL,PBVO,HERAS2013,512,2013,7,5,15,57,57.917,-1.05,1,38000,-70,,512
NL,PBVO,HERAS2013,513,2013,7,5,16,3,57.917,-1.081,1,38000,-70,,513
NL,PBVO,HERAS2013,514,2013,7,5,16,8,57.916,-1.112,1,38000,-70,,514
NL,PBVO,HERAS2013,515,2013,7,5,16,14,57.916,-1.143,1,38000,-70,,515
NL,PBVO,HERAS2013,516,2013,7,5,16,20,57.915,-1.174,1,38000,-70,,516
NL,PBVO,HERAS2013,517,2013,7,5,16,25,57.915,-1.205,1,38000,-70,,517
NL,PBVO,HERAS2013,518,2013,7,5,16,31,57.915,-1.236,1,38000,-70,,518
NL,PBVO,HERAS2013,519,2013,7,5,16,37,57.915,-1.267,1,38000,-70,,519
NL,PBVO,HERAS2013,520,2013,7,5,16,42,57.915,-1.298,1,38000,-70,,520
NL,PBVO,HERAS2013,521,2013,7,5,16,48,57.916,-1.33,1,38000,-70,,521
NL,PBVO,HERAS2013,522,2013,7,5,16,53,57.917,-1.361,1,38000,-70,,522
NL,PBVO,HERAS2013,523,2013,7,5,16,59,57.918,-1.392,1,38000,-70,,523
NL,PBVO,HERAS2013,524,2013,7,5,17,4,57.919,-1.423,1,38000,-70,,524
NL,PBVO,HERAS2013,525,2013,7,5,17,10,57.918,-1.455,1,38000,-70,,525
NL,PBVO,HERAS2013,526,2013,7,5,17,15,57.917,-1.486,1.4,38000,-70,,526
NL,PBVO,HERAS2013,528,2013,7,5,17,36,57.924,-1.535,1,38000,-70,,528
NL,PBVO,HERAS2013,529,2013,7,5,17,41,57.92,-1.565,1,38000,-70,,529
NL,PBVO,HERAS2013,530,2013,7,5,17,47,57.918,-1.596,1,38000,-70,,530
NL,PBVO,HERAS2013,531,2013,7,5,17,52,57.918,-1.628,1,38000,-70,,531
NL,PBVO,HERAS2013,532,2013,7,5,17,57,57.918,-1.659,1,38000,-70,,532
NL,PBVO,HERAS2013,533,2013,7,5,18,3,57.917,-1.69,1,38000,-70,,533
NL,PBVO,HERAS2013,534,2013,7,5,18,8,57.916,-1.721,1,38000,-70,,534
NL,PBVO,HERAS2013,535,2013,7,5,18,14,57.916,-1.753,1,38000,-70,,535
NL,PBVO,HERAS2013,536,2013,7,5,18,20,57.915,-1.784,1,38000,-70,,536
NL,PBVO,HERAS2013,537,2013,7,5,18,25,57.915,-1.815,1,38000,-70,,537
NL,PBVO,HERAS2013,538,2013,7,5,18,31,57.915,-1.847,1,38000,-70,,538
NL,PBVO,HERAS2013,539,2013,7,5,18,37,57.916,-1.878,1,38000,-70,,539
NL,PBVO,HERAS2013,540,2013,7,5,18,42,57.916,-1.909,1,38000,-70,,540
NL,PBVO,HERAS2013,541,2013,7,5,18,48,57.916,-1.94,1,38000,-70,,541
NL,PBVO,HERAS2013,542,2013,7,5,18,53,57.917,-1.971,1,38000,-70,,542
NL,PBVO,HERAS2013,543,2013,7,5,18,59,57.918,-2.003,1,38000,-70,,543
NL,PBVO,HERAS2013,544,2013,7,5,19,5,57.918,-2.034,1,38000,-70,,544
NL,PBVO,HERAS2013,545,2013,7,5,19,10,57.919,-2.065,1,38000,-70,,545
NL,PBVO,HERAS2013,555,2013,7,5,21,6,57.918,-2.101,1,38000,-70,,555
NL,PBVO,HERAS2013,556,2013,7,5,21,11,57.917,-2.132,1,38000,-70,,556
NL,PBVO,HERAS2013,557,2013,7,5,21,17,57.916,-2.162,1,38000,-70,,557
NL,PBVO,HERAS2013,558,2013,7,5,21,23,57.916,-2.193,1,38000,-70,,558
NL,PBVO,HERAS2013,559,2013,7,5,21,28,57.915,-2.224,1,38000,-70,,559
NL,PBVO,HERAS2013,560,2013,7,5,21,34,57.915,-2.255,1,38000,-70,,560
NL,PBVO,HERAS2013,561,2013,7,5,21,40,57.914,-2.285,1,38000,-70,,561
NL,PBVO,HERAS2013,562,2013,7,5,21,45,57.914,-2.316,1,38000,-70,,562
NL,PBVO,HERAS2013,563,2013,7,5,21,51,57.915,-2.347,1,38000,-70,,563
NL,PBVO,HERAS2013,564,2013,7,5,21,57,57.915,-2.377,1,38000,-70,,564
NL,PBVO,HERAS2013,570,2013,7,6,1,55,57.913,-2.423,1,38000,-70,,570
NL,PBVO,HERAS2013,571,2013,7,6,2,2,57.915,-2.453,1,38000,-70,,571
NL,PBVO,HERAS2013,573,2013,7,6,2,22,57.921,-2.5,1,38000,-70,,573
NL,PBVO,HERAS2013,574,2013,7,6,2,28,57.918,-2.531,1,38000,-70,,574
NL,PBVO,HERAS2013,575,2013,7,6,2,33,57.916,-2.562,1,38000,-70,,575
NL,PBVO,HERAS2013,576,2013,7,6,2,39,57.916,-2.593,1,38000,-70,,576
NL,PBVO,HERAS2013,577,2013,7,6,2,44,57.917,-2.625,1,38000,-70,,577
NL,PBVO,HERAS2013,578,2013,7,6,2,50,57.917,-2.656,1,38000,-70,,578
NL,PBVO,HERAS2013,579,2013,7,6,2,55,57.917,-2.687,1,38000,-70,,579
NL,PBVO,HERAS2013,580,2013,7,6,3,1,57.917,-2.719,1,38000,-70,,580
NL,PBVO,HERAS2013,581,2013,7,6,3,6,57.917,-2.75,1,38000,-70,,581
NL,PBVO,HERAS2013,582,2013,7,6,3,12,57.917,-2.781,1,38000,-70,,582
NL,PBVO,HERAS2013,583,2013,7,6,3,17,57.917,-2.812,1,38000,-70,,583
NL,PBVO,HERAS2013,584,2013,7,6,3,23,57.917,-2.843,1,38000,-70,,584
NL,PBVO,HERAS2013,585,2013,7,6,3,28,57.917,-2.875,1,38000,-70,,585
NL,PBVO,HERAS2013,586,2013,7,6,3,34,57.917,-2.906,1,38000,-70,,586
NL,PBVO,HERAS2013,587,2013,7,6,3,39,57.917,-2.937,1,38000,-70,,587
NL,PBVO,HERAS2013,588,2013,7,6,3,44,57.917,-2.969,1,38000,-70,,588
NL,PBVO,HERAS2013,589,2013,7,6,3,50,57.917,-3,1,38000,-70,,589
NL,PBVO,HERAS2013,590,2013,7,6,3,56,57.917,-3.031,1,38000,-70,,590
NL,PBVO,HERAS2013,591,2013,7,6,4,1,57.916,-3.062,1,38000,-70,,591
NL,PBVO,HERAS2013,592,2013,7,6,4,7,57.916,-3.094,1,38000,-70,,592
NL,PBVO,HERAS2013,593,2013,7,6,4,13,57.916,-3.125,1,38000,-70,,593
NL,PBVO,HERAS2013,594,2013,7,6,4,19,57.916,-3.156,1,38000,-70,,594
NL,PBVO,HERAS2013,595,2013,7,6,4,24,57.916,-3.187,1,38000,-70,,595
NL,PBVO,HERAS2013,596,2013,7,6,4,30,57.916,-3.218,1,38000,-70,,596
NL,PBVO,HERAS2013,597,2013,7,6,4,36,57.916,-3.25,1,38000,-70,,597
NL,PBVO,HERAS2013,598,2013,7,6,4,41,57.916,-3.281,1,38000,-70,,598
NL,PBVO,HERAS2013,599,2013,7,6,4,47,57.916,-3.312,1,38000,-70,,599
NL,PBVO,HERAS2013,600,2013,7,6,4,53,57.917,-3.344,1,38000,-70,,600
NL,PBVO,HERAS2013,601,2013,7,6,4,58,57.918,-3.375,1,38000,-70,,601
NL,PBVO,HERAS2013,602,2013,7,6,5,4,57.918,-3.406,1,38000,-70,,602
NL,PBVO,HERAS2013,603,2013,7,6,5,10,57.919,-3.438,1,38000,-70,,603
NL,PBVO,HERAS2013,604,2013,7,6,5,15,57.92,-3.469,1,38000,-70,,604
NL,PBVO,HERAS2013,607,2013,7,6,5,44,57.911,-3.494,1,38000,-70,,607
NL,PBVO,HERAS2013,608,2013,7,6,5,50,57.909,-3.463,1,38000,-70,,608
NL,PBVO,HERAS2013,609,2013,7,6,5,56,57.907,-3.433,1,38000,-70,,609
NL,PBVO,HERAS2013,610,2013,7,6,6,2,57.903,-3.403,1,38000,-70,,610
NL,PBVO,HERAS2013,611,2013,7,6,6,7,57.9,-3.373,1,38000,-70,,611
NL,PBVO,HERAS2013,612,2013,7,6,6,13,57.896,-3.343,1,38000,-70,,612
NL,PBVO,HERAS2013,613,2013,7,6,6,19,57.892,-3.313,1,38000,-70,,613
NL,PBVO,HERAS2013,614,2013,7,6,6,25,57.888,-3.284,1,38000,-70,,614
NL,PBVO,HERAS2013,615,2013,7,6,6,31,57.884,-3.254,1,38000,-70,,615
NL,PBVO,HERAS2013,616,2013,7,6,6,36,57.88,-3.224,1,38000,-70,,616
NL,PBVO,HERAS2013,617,2013,7,6,6,42,57.876,-3.194,1,38000,-70,,617
NL,PBVO,HERAS2013,618,2013,7,6,6,47,57.872,-3.164,1,38000,-70,,618
NL,PBVO,HERAS2013,619,2013,7,6,6,53,57.868,-3.134,1,38000,-70,,619
NL,PBVO,HERAS2013,620,2013,7,6,6,59,57.864,-3.105,1,38000,-70,,620
NL,PBVO,HERAS2013,621,2013,7,6,7,4,57.86,-3.075,1,38000,-70,,621
NL,PBVO,HERAS2013,622,2013,7,6,7,10,57.857,-3.045,1,38000,-70,,622
NL,PBVO,HERAS2013,631,2013,7,6,8,49,57.857,-3.025,1,38000,-70,,631
NL,PBVO,HERAS2013,632,2013,7,6,8,54,57.854,-2.994,1,38000,-70,,632
NL,PBVO,HERAS2013,633,2013,7,6,9,0,57.85,-2.964,1,38000,-70,,633
NL,PBVO,HERAS2013,634,2013,7,6,9,6,57.846,-2.934,1,38000,-70,,634
NL,PBVO,HERAS2013,635,2013,7,6,9,11,57.842,-2.903,1,38000,-70,,635
NL,PBVO,HERAS2013,636,2013,7,6,9,17,57.838,-2.873,1,38000,-70,,636
NL,PBVO,HERAS2013,637,2013,7,6,9,22,57.834,-2.842,1,38000,-70,,637
NL,PBVO,HERAS2013,638,2013,7,6,9,28,57.829,-2.812,1,38000,-70,,638
NL,PBVO,HERAS2013,639,2013,7,6,9,34,57.826,-2.782,1,38000,-70,,639
NL,PBVO,HERAS2013,640,2013,7,6,9,39,57.822,-2.751,1,38000,-70,,640
NL,PBVO,HERAS2013,641,2013,7,6,9,45,57.818,-2.72,1,38000,-70,,641
NL,PBVO,HERAS2013,642,2013,7,6,9,51,57.814,-2.69,1,38000,-70,,642
NL,PBVO,HERAS2013,643,2013,7,6,9,56,57.81,-2.659,1,38000,-70,,643
NL,PBVO,HERAS2013,644,2013,7,6,10,1,57.806,-2.629,1,38000,-70,,644
NL,PBVO,HERAS2013,645,2013,7,6,10,7,57.802,-2.598,1,38000,-70,,645
NL,PBVO,HERAS2013,646,2013,7,6,10,13,57.797,-2.568,1,38000,-70,,646
NL,PBVO,HERAS2013,647,2013,7,6,10,18,57.793,-2.538,1,38000,-70,,647
NL,PBVO,HERAS2013,648,2013,7,6,10,24,57.789,-2.508,1,38000,-70,,648
NL,PBVO,HERAS2013,649,2013,7,6,10,30,57.784,-2.477,1,38000,-70,,649
NL,PBVO,HERAS2013,650,2013,7,6,10,35,57.78,-2.446,1,38000,-70,,650
NL,PBVO,HERAS2013,651,2013,7,6,10,41,57.776,-2.416,1,38000,-70,,651
NL,PBVO,HERAS2013,652,2013,7,6,10,47,57.773,-2.385,1,38000,-70,,652
NL,PBVO,HERAS2013,653,2013,7,6,10,52,57.769,-2.354,1,38000,-70,,653
NL,PBVO,HERAS2013,654,2013,7,6,10,58,57.766,-2.323,1,38000,-70,,654
NL,PBVO,HERAS2013,655,2013,7,6,11,3,57.763,-2.292,1,38000,-70,,655
NL,PBVO,HERAS2013,656,2013,7,6,11,9,57.76,-2.261,1,38000,-70,,656
NL,PBVO,HERAS2013,657,2013,7,6,11,14,57.757,-2.23,1,38000,-70,,657
NL,PBVO,HERAS2013,658,2013,7,6,11,20,57.754,-2.199,1,38000,-70,,658
NL,PBVO,HERAS2013,659,2013,7,6,11,25,57.749,-2.168,1,38000,-70,,659
NL,PBVO,HERAS2013,660,2013,7,6,11,30,57.745,-2.137,1,38000,-70,,660
NL,PBVO,HERAS2013,661,2013,7,6,11,36,57.741,-2.107,1,38000,-70,,661
NL,PBVO,HERAS2013,662,2013,7,6,11,41,57.737,-2.076,1,38000,-70,,662
NL,PBVO,HERAS2013,669,2013,7,8,5,22,57.41,-1.699,1,38000,-70,,669
NL,PBVO,HERAS2013,670,2013,7,8,5,28,57.415,-1.668,1,38000,-70,,670
NL,PBVO,HERAS2013,671,2013,7,8,5,34,57.418,-1.638,1,38000,-70,,671
NL,PBVO,HERAS2013,672,2013,7,8,5,40,57.418,-1.608,1,38000,-70,,672
NL,PBVO,HERAS2013,673,2013,7,8,5,46,57.418,-1.577,1,38000,-70,,673
NL,PBVO,HERAS2013,674,2013,7,8,5,52,57.418,-1.547,1,38000,-70,,674
NL,PBVO,HERAS2013,676,2013,7,8,6,14,57.424,-1.504,1,38000,-70,,676
NL,PBVO,HERAS2013,677,2013,7,8,6,20,57.42,-1.475,1,38000,-70,,677
NL,PBVO,HERAS2013,678,2013,7,8,6,25,57.42,-1.444,1,38000,-70,,678
NL,PBVO,HERAS2013,679,2013,7,8,6,31,57.419,-1.414,1,38000,-70,,679
NL,PBVO,HERAS2013,680,2013,7,8,6,36,57.418,-1.383,1,38000,-70,,680
NL,PBVO,HERAS2013,681,2013,7,8,6,42,57.418,-1.353,1,38000,-70,,681
NL,PBVO,HERAS2013,682,2013,7,8,6,47,57.418,-1.323,1,38000,-70,,682
NL,PBVO,HERAS2013,683,2013,7,8,6,53,57.419,-1.292,1,38000,-70,,683
NL,PBVO,HERAS2013,684,2013,7,8,6,59,57.419,-1.261,1,38000,-70,,684
NL,PBVO,HERAS2013,685,2013,7,8,7,4,57.419,-1.23,1,38000,-70,,685
NL,PBVO,HERAS2013,686,2013,7,8,7,10,57.419,-1.2,1,38000,-70,,686
NL,PBVO,HERAS2013,687,2013,7,8,7,15,57.419,-1.169,1,38000,-70,,687
NL,PBVO,HERAS2013,688,2013,7,8,7,21,57.42,-1.138,1,38000,-70,,688
NL,PBVO,HERAS2013,689,2013,7,8,7,27,57.42,-1.107,1,38000,-70,,689
NL,PBVO,HERAS2013,690,2013,7,8,7,32,57.42,-1.076,1,38000,-70,,690
NL,PBVO,HERAS2013,691,2013,7,8,7,38,57.419,-1.046,1,38000,-70,,691
NL,PBVO,HERAS2013,702,2013,7,8,9,29,57.425,-1.002,1,38000,-70,,702
NL,PBVO,HERAS2013,703,2013,7,8,9,34,57.421,-0.972,1,38000,-70,,703
NL,PBVO,HERAS2013,704,2013,7,8,9,40,57.419,-0.941,1,38000,-70,,704
NL,PBVO,HERAS2013,705,2013,7,8,9,46,57.419,-0.91,1,38000,-70,,705
NL,PBVO,HERAS2013,706,2013,7,8,9,51,57.418,-0.879,1,38000,-70,,706
NL,PBVO,HERAS2013,707,2013,7,8,9,57,57.418,-0.848,1,38000,-70,,707
NL,PBVO,HERAS2013,708,2013,7,8,10,3,57.418,-0.817,1,38000,-70,,708
NL,PBVO,HERAS2013,709,2013,7,8,10,9,57.417,-0.786,1,38000,-70,,709
NL,PBVO,HERAS2013,710,2013,7,8,10,15,57.417,-0.755,1,38000,-70,,710
NL,PBVO,HERAS2013,711,2013,7,8,10,20,57.416,-0.724,1,38000,-70,,711
NL,PBVO,HERAS2013,712,2013,7,8,10,26,57.415,-0.692,1,38000,-70,,712
NL,PBVO,HERAS2013,713,2013,7,8,10,32,57.415,-0.661,1,38000,-70,,713
NL,PBVO,HERAS2013,714,2013,7,8,10,38,57.415,-0.63,1,38000,-70,,714
NL,PBVO,HERAS2013,715,2013,7,8,10,44,57.414,-0.6,1,38000,-70,,715
NL,PBVO,HERAS2013,716,2013,7,8,10,49,57.414,-0.569,1,38000,-70,,716
NL,PBVO,HERAS2013,717,2013,7,8,10,55,57.414,-0.538,1,38000,-70,,717
NL,PBVO,HERAS2013,719,2013,7,8,11,15,57.411,-0.478,1,38000,-70,,719
NL,PBVO,HERAS2013,720,2013,7,8,11,20,57.411,-0.447,1,38000,-70,,720
NL,PBVO,HERAS2013,721,2013,7,8,11,25,57.411,-0.416,1,38000,-70,,721
NL,PBVO,HERAS2013,722,2013,7,8,11,31,57.411,-0.385,1,38000,-70,,722
NL,PBVO,HERAS2013,723,2013,7,8,11,37,57.411,-0.354,1,38000,-70,,723
NL,PBVO,HERAS2013,724,2013,7,8,11,43,57.412,-0.324,1,38000,-70,,724
NL,PBVO,HERAS2013,725,2013,7,8,11,49,57.412,-0.293,1,38000,-70,,725
NL,PBVO,HERAS2013,726,2013,7,8,11,55,57.412,-0.262,1,38000,-70,,726
NL,PBVO,HERAS2013,727,2013,7,8,12,1,57.412,-0.231,1,38000,-70,,727
NL,PBVO,HERAS2013,728,2013,7,8,12,7,57.412,-0.2,1,38000,-70,,728
NL,PBVO,HERAS2013,729,2013,7,8,12,13,57.412,-0.169,1,38000,-70,,729
NL,PBVO,HERAS2013,730,2013,7,8,12,18,57.412,-0.139,1,38000,-70,,730
NL,PBVO,HERAS2013,731,2013,7,8,12,24,57.413,-0.108,1,38000,-70,,731
NL,PBVO,HERAS2013,732,2013,7,8,12,29,57.413,-0.077,1,38000,-70,,732
NL,PBVO,HERAS2013,740,2013,7,8,14,7,57.417,-0.039,1,38000,-70,,740
NL,PBVO,HERAS2013,741,2013,7,8,14,13,57.416,-0.009,1,38000,-70,,741
NL,PBVO,HERAS2013,742,2013,7,8,14,19,57.416,0.022,1,38000,-70,,742
