Country,Vessel,Cruise,Log,Year,Month,Day,Species,ChUppDepth,ChLowDepth,SA
NL,HERAS2398,HERAS2398,95.5,2014,7,1,HER,50,100,0
NL,HERAS2399,HERAS2399,95.5,2014,7,1,HER,100,150,352.27
NL,HERAS2400,HERAS2400,96,2014,7,1,HER,0,50,0
NL,HERAS2401,HERAS2401,96,2014,7,1,HER,50,100,0
NL,HERAS2402,HERAS2402,96,2014,7,1,HER,100,150,142.63
NL,HERAS2403,HERAS2403,96.5,2014,7,1,HER,0,50,0
NL,HERAS2404,HERAS2404,96.5,2014,7,1,HER,50,100,0
NL,HERAS2405,HERAS2405,96.5,2014,7,1,HER,100,150,189.23
NL,HERAS2406,HERAS2406,97,2014,7,1,HER,0,50,0
NL,HERAS2407,HERAS2407,97,2014,7,1,HER,50,100,0
NL,HERAS2408,HERAS2408,97,2014,7,1,HER,100,150,246.2
NL,HERAS2409,HERAS2409,97.5,2014,7,1,HER,0,50,0
NL,HERAS2410,HERAS2410,97.5,2014,7,1,HER,50,100,0
NL,HERAS2411,HERAS2411,97.5,2014,7,1,HER,100,150,234.66
NL,HERAS2412,HERAS2412,98,2014,7,1,HER,0,50,0
NL,HERAS2413,HERAS2413,98,2014,7,1,HER,50,100,0
NL,HERAS2414,HERAS2414,98,2014,7,1,HER,100,150,252.28
NL,HERAS2415,HERAS2415,98.5,2014,7,1,HER,0,50,0
NL,HERAS2416,HERAS2416,98.5,2014,7,1,HER,50,100,0
NL,HERAS2417,HERAS2417,98.5,2014,7,1,HER,100,150,364.67
NL,HERAS2418,HERAS2418,99,2014,7,1,HER,0,50,0
NL,HERAS2419,HERAS2419,99,2014,7,1,HER,50,100,0
NL,HERAS2420,HERAS2420,99,2014,7,1,HER,100,150,510.76
NL,HERAS2421,HERAS2421,99.5,2014,7,1,HER,0,50,0
NL,HERAS2422,HERAS2422,99.5,2014,7,1,HER,50,100,0
NL,HERAS2423,HERAS2423,99.5,2014,7,1,HER,100,150,1145.28
NL,HERAS2424,HERAS2424,100,2014,7,1,HER,0,50,0
NL,HERAS2425,HERAS2425,100,2014,7,1,HER,50,100,0
NL,HERAS2426,HERAS2426,100,2014,7,1,HER,100,150,395.28
NL,HERAS2427,HERAS2427,100.5,2014,7,1,HER,0,50,0
NL,HERAS2428,HERAS2428,100.5,2014,7,1,HER,50,100,0
NL,HERAS2429,HERAS2429,100.5,2014,7,1,HER,100,150,921.87
NL,HERAS2430,HERAS2430,101,2014,7,1,HER,0,50,0
NL,HERAS2431,HERAS2431,101,2014,7,1,HER,50,100,0
NL,HERAS2432,HERAS2432,101,2014,7,1,HER,100,150,1175.5
NL,HERAS2433,HERAS2433,101.5,2014,7,1,HER,0,50,0
NL,HERAS2434,HERAS2434,101.5,2014,7,1,HER,50,100,0
NL,HERAS2435,HERAS2435,101.5,2014,7,1,HER,100,150,1129.8
NL,HERAS2436,HERAS2436,102,2014,7,1,HER,0,50,0
NL,HERAS2437,HERAS2437,102,2014,7,1,HER,50,100,0
NL,HERAS2438,HERAS2438,102,2014,7,1,HER,100,150,1655.98
NL,HERAS2439,HERAS2439,102.5,2014,7,1,HER,0,50,0
NL,HERAS2440,HERAS2440,102.5,2014,7,1,HER,50,100,0
NL,HERAS2441,HERAS2441,102.5,2014,7,1,HER,100,150,290.76
NL,HERAS2442,HERAS2442,103,2014,7,1,HER,0,50,0
NL,HERAS2443,HERAS2443,103,2014,7,1,HER,50,100,0
NL,HERAS2444,HERAS2444,103,2014,7,1,HER,100,150,382.29
NL,HERAS2445,HERAS2445,103.5,2014,7,1,HER,0,50,0
NL,HERAS2446,HERAS2446,103.5,2014,7,1,HER,50,100,0
NL,HERAS2447,HERAS2447,103.5,2014,7,1,HER,100,150,260.31
NL,HERAS2448,HERAS2448,104,2014,7,1,HER,0,50,0
NL,HERAS2449,HERAS2449,104,2014,7,1,HER,50,100,0
NL,HERAS2450,HERAS2450,104,2014,7,1,HER,100,150,136.13
NL,HERAS2451,HERAS2451,104.5,2014,7,1,HER,0,50,0
NL,HERAS2452,HERAS2452,104.5,2014,7,1,HER,50,100,0
NL,HERAS2453,HERAS2453,104.5,2014,7,1,HER,100,150,426.74
NL,HERAS2454,HERAS2454,105,2014,7,1,HER,0,50,0
NL,HERAS2455,HERAS2455,105,2014,7,1,HER,50,100,0
NL,HERAS2456,HERAS2456,105,2014,7,1,HER,100,150,187.74
NL,HERAS2457,HERAS2457,105.5,2014,7,1,HER,0,50,0
NL,HERAS2458,HERAS2458,105.5,2014,7,1,HER,50,100,0
NL,HERAS2459,HERAS2459,105.5,2014,7,1,HER,100,150,115.78
NL,HERAS2460,HERAS2460,106,2014,7,1,HER,0,50,0
NL,HERAS2461,HERAS2461,106,2014,7,1,HER,50,100,0
NL,HERAS2462,HERAS2462,106,2014,7,1,HER,100,150,287.65
NL,HERAS2463,HERAS2463,106.5,2014,7,1,HER,0,50,0
NL,HERAS2464,HERAS2464,106.5,2014,7,1,HER,50,100,0
NL,HERAS2465,HERAS2465,106.5,2014,7,1,HER,100,150,59.32
NL,HERAS2466,HERAS2466,107,2014,7,1,HER,0,50,0
NL,HERAS2467,HERAS2467,107,2014,7,1,HER,50,100,0
NL,HERAS2468,HERAS2468,107,2014,7,1,HER,100,150,224.27
NL,HERAS2469,HERAS2469,107.5,2014,7,1,HER,0,50,0
NL,HERAS2470,HERAS2470,107.5,2014,7,1,HER,50,100,0
NL,HERAS2471,HERAS2471,107.5,2014,7,1,HER,100,150,832.47
NL,HERAS2472,HERAS2472,108,2014,7,1,HER,0,50,0
NL,HERAS2473,HERAS2473,108,2014,7,1,HER,50,100,0
NL,HERAS2474,HERAS2474,108,2014,7,1,HER,100,150,1438.77
NL,HERAS2475,HERAS2475,108.5,2014,7,1,HER,0,50,0
NL,HERAS2476,HERAS2476,108.5,2014,7,1,HER,50,100,0
NL,HERAS2477,HERAS2477,108.5,2014,7,1,HER,100,150,540.47
NL,HERAS2478,HERAS2478,109,2014,7,1,HER,0,50,0
NL,HERAS2479,HERAS2479,109,2014,7,1,HER,50,100,0
NL,HERAS2480,HERAS2480,109,2014,7,1,HER,100,150,1605.87
NL,HERAS2481,HERAS2481,109.5,2014,7,1,HER,0,50,0
NL,HERAS2482,HERAS2482,109.5,2014,7,1,HER,50,100,0
NL,HERAS2483,HERAS2483,109.5,2014,7,1,HER,100,150,997.67
NL,HERAS2484,HERAS2484,110,2014,7,1,HER,0,50,0
NL,HERAS2485,HERAS2485,110,2014,7,1,HER,50,100,0
NL,HERAS2486,HERAS2486,110,2014,7,1,HER,100,150,1191.57
NL,HERAS2487,HERAS2487,110.5,2014,7,1,HER,0,50,0
NL,HERAS2488,HERAS2488,110.5,2014,7,1,HER,50,100,0
NL,HERAS2489,HERAS2489,110.5,2014,7,1,HER,100,150,639.11
NL,HERAS2490,HERAS2490,111,2014,7,1,HER,0,50,0
NL,HERAS2491,HERAS2491,111,2014,7,1,HER,50,100,0
NL,HERAS2492,HERAS2492,111,2014,7,1,HER,100,150,395.73
NL,HERAS2493,HERAS2493,111.5,2014,7,1,HER,0,50,0
NL,HERAS2494,HERAS2494,111.5,2014,7,1,HER,50,100,0
NL,HERAS2495,HERAS2495,111.5,2014,7,1,HER,100,150,352.29
NL,HERAS2496,HERAS2496,112,2014,7,1,HER,0,50,0
NL,HERAS2497,HERAS2497,112,2014,7,1,HER,50,100,0
NL,HERAS2498,HERAS2498,112,2014,7,1,HER,100,150,899.98
NL,HERAS2499,HERAS2499,112.5,2014,7,1,HER,0,50,0
NL,HERAS2500,HERAS2500,112.5,2014,7,1,HER,50,100,0
NL,HERAS2501,HERAS2501,112.5,2014,7,1,HER,100,150,720.79
NL,HERAS2502,HERAS2502,113,2014,7,1,HER,0,50,0
NL,HERAS2503,HERAS2503,113,2014,7,1,HER,50,100,0
NL,HERAS2504,HERAS2504,113,2014,7,1,HER,100,150,474.21
NL,HERAS2505,HERAS2505,113.5,2014,7,1,HER,0,50,0
NL,HERAS2506,HERAS2506,113.5,2014,7,1,HER,50,100,0
NL,HERAS2507,HERAS2507,113.5,2014,7,1,HER,100,150,361.4
NL,HERAS2508,HERAS2508,114,2014,7,1,HER,0,50,0
NL,HERAS2509,HERAS2509,114,2014,7,1,HER,50,100,0
NL,HERAS2510,HERAS2510,114,2014,7,1,HER,100,150,198.7
NL,HERAS2511,HERAS2511,114.5,2014,7,1,HER,0,50,0
NL,HERAS2512,HERAS2512,114.5,2014,7,1,HER,50,100,0
NL,HERAS2513,HERAS2513,114.5,2014,7,1,HER,100,150,303.37
NL,HERAS2514,HERAS2514,115,2014,7,1,HER,0,50,0
NL,HERAS2515,HERAS2515,115,2014,7,1,HER,50,100,0
NL,HERAS2516,HERAS2516,115,2014,7,1,HER,100,150,146.84
NL,HERAS2517,HERAS2517,115.5,2014,7,1,HER,0,50,0
NL,HERAS2518,HERAS2518,115.5,2014,7,1,HER,50,100,0
NL,HERAS2519,HERAS2519,115.5,2014,7,1,HER,100,150,64.34
NL,HERAS2520,HERAS2520,116,2014,7,1,HER,0,50,0
NL,HERAS2521,HERAS2521,116,2014,7,1,HER,50,100,0
NL,HERAS2522,HERAS2522,116,2014,7,1,HER,100,150,16.83
NL,HERAS2523,HERAS2523,116.5,2014,7,1,HER,0,50,0
NL,HERAS2524,HERAS2524,116.5,2014,7,1,HER,50,100,0
NL,HERAS2525,HERAS2525,116.5,2014,7,1,HER,100,150,82.73
NL,HERAS2526,HERAS2526,117,2014,7,1,HER,0,50,0
NL,HERAS2527,HERAS2527,117,2014,7,1,HER,50,100,0
NL,HERAS2528,HERAS2528,117,2014,7,1,HER,100,150,177.4
NL,HERAS2529,HERAS2529,117.5,2014,7,1,HER,0,50,0
NL,HERAS2530,HERAS2530,117.5,2014,7,1,HER,50,100,0
NL,HERAS2531,HERAS2531,117.5,2014,7,1,HER,100,150,43.02
NL,HERAS2532,HERAS2532,118,2014,7,1,HER,0,50,0
NL,HERAS2533,HERAS2533,118,2014,7,1,HER,50,100,0
NL,HERAS2534,HERAS2534,118,2014,7,1,HER,100,150,268.98
NL,HERAS2535,HERAS2535,118.5,2014,7,1,HER,0,50,0
NL,HERAS2536,HERAS2536,118.5,2014,7,1,HER,50,100,0
NL,HERAS2537,HERAS2537,118.5,2014,7,1,HER,100,150,139.35
NL,HERAS2538,HERAS2538,119,2014,7,1,HER,0,50,0
NL,HERAS2539,HERAS2539,119,2014,7,1,HER,50,100,0
NL,HERAS2540,HERAS2540,119,2014,7,1,HER,100,150,180.4
NL,HERAS2541,HERAS2541,119.5,2014,7,1,HER,0,50,0
NL,HERAS2542,HERAS2542,119.5,2014,7,1,HER,50,100,0
NL,HERAS2543,HERAS2543,119.5,2014,7,1,HER,100,150,405.28
NL,HERAS2544,HERAS2544,120,2014,7,1,HER,0,50,0
NL,HERAS2545,HERAS2545,120,2014,7,1,HER,50,100,0
NL,HERAS2546,HERAS2546,120,2014,7,1,HER,100,150,592.33
NL,HERAS2547,HERAS2547,120.5,2014,7,1,HER,0,50,0
NL,HERAS2548,HERAS2548,120.5,2014,7,1,HER,50,100,0
NL,HERAS2549,HERAS2549,120.5,2014,7,1,HER,100,150,498.22
NL,HERAS2550,HERAS2550,121,2014,7,1,HER,0,50,0
NL,HERAS2551,HERAS2551,121,2014,7,1,HER,50,100,0
NL,HERAS2552,HERAS2552,121,2014,7,1,HER,100,150,143.95
NL,HERAS2553,HERAS2553,121.5,2014,7,1,HER,0,50,0
NL,HERAS2554,HERAS2554,121.5,2014,7,1,HER,50,100,0
NL,HERAS2555,HERAS2555,121.5,2014,7,1,HER,100,150,204.07
NL,HERAS2556,HERAS2556,122,2014,7,1,HER,0,50,0
NL,HERAS2557,HERAS2557,122,2014,7,1,HER,50,100,0
NL,HERAS2558,HERAS2558,122,2014,7,1,HER,100,150,273.02
NL,HERAS2559,HERAS2559,122.5,2014,7,1,HER,0,50,0
NL,HERAS2560,HERAS2560,122.5,2014,7,1,HER,50,100,0
NL,HERAS2561,HERAS2561,122.5,2014,7,1,HER,100,150,151.9
NL,HERAS2562,HERAS2562,123,2014,7,1,HER,0,50,0
NL,HERAS2563,HERAS2563,123,2014,7,1,HER,50,100,0
NL,HERAS2564,HERAS2564,123,2014,7,1,HER,100,150,169.62
NL,HERAS2565,HERAS2565,123.5,2014,7,1,HER,0,50,0
NL,HERAS2566,HERAS2566,123.5,2014,7,1,HER,50,100,0
NL,HERAS2567,HERAS2567,123.5,2014,7,1,HER,100,150,52.9
NL,HERAS2568,HERAS2568,124,2014,7,1,HER,0,50,0
NL,HERAS2569,HERAS2569,124,2014,7,1,HER,50,100,0
NL,HERAS2570,HERAS2570,124,2014,7,1,HER,100,150,107.2
NL,HERAS2571,HERAS2571,124.5,2014,7,1,HER,0,50,0
NL,HERAS2572,HERAS2572,124.5,2014,7,1,HER,50,100,0
NL,HERAS2573,HERAS2573,124.5,2014,7,1,HER,100,150,116.94
NL,HERAS2574,HERAS2574,125,2014,7,1,HER,0,50,0
NL,HERAS2575,HERAS2575,125,2014,7,1,HER,50,100,0
NL,HERAS2576,HERAS2576,125,2014,7,1,HER,100,150,327.28
NL,HERAS2577,HERAS2577,125.5,2014,7,1,HER,0,50,0
NL,HERAS2578,HERAS2578,125.5,2014,7,1,HER,50,100,0
NL,HERAS2579,HERAS2579,125.5,2014,7,1,HER,100,150,113.04
NL,HERAS2580,HERAS2580,133,2014,7,1,HER,0,50,22.97
NL,HERAS2581,HERAS2581,133,2014,7,1,HER,50,100,0
NL,HERAS2582,HERAS2582,133,2014,7,1,HER,100,150,36.89
NL,HERAS2583,HERAS2583,133.5,2014,7,1,HER,0,50,0
NL,HERAS2584,HERAS2584,133.5,2014,7,1,HER,50,100,0
NL,HERAS2585,HERAS2585,133.5,2014,7,1,HER,100,150,0
NL,HERAS2586,HERAS2586,134,2014,7,1,HER,0,50,0
NL,HERAS2587,HERAS2587,134,2014,7,1,HER,50,100,0
NL,HERAS2588,HERAS2588,134,2014,7,1,HER,100,150,0
NL,HERAS2589,HERAS2589,134.5,2014,7,1,HER,0,50,0
NL,HERAS2590,HERAS2590,134.5,2014,7,1,HER,50,100,0
NL,HERAS2591,HERAS2591,134.5,2014,7,1,HER,100,150,0
NL,HERAS2592,HERAS2592,135,2014,7,1,HER,0,50,0
NL,HERAS2593,HERAS2593,135,2014,7,1,HER,50,100,0
NL,HERAS2594,HERAS2594,135,2014,7,1,HER,100,150,149.53
NL,HERAS2595,HERAS2595,135.5,2014,7,1,HER,0,50,0
NL,HERAS2596,HERAS2596,135.5,2014,7,1,HER,50,100,0
NL,HERAS2597,HERAS2597,135.5,2014,7,1,HER,100,150,525.92
NL,HERAS2598,HERAS2598,136,2014,7,1,HER,0,50,0
NL,HERAS2599,HERAS2599,136,2014,7,1,HER,50,100,0
NL,HERAS2600,HERAS2600,136,2014,7,1,HER,100,150,1231.94
NL,HERAS2601,HERAS2601,136.5,2014,7,1,HER,0,50,0
NL,HERAS2602,HERAS2602,136.5,2014,7,1,HER,50,100,0
NL,HERAS2603,HERAS2603,136.5,2014,7,1,HER,100,150,96.91
NL,HERAS2604,HERAS2604,137,2014,7,1,HER,0,50,0
NL,HERAS2605,HERAS2605,137,2014,7,1,HER,50,100,0
NL,HERAS2606,HERAS2606,137,2014,7,1,HER,100,150,200.54
NL,HERAS2607,HERAS2607,137.5,2014,7,1,HER,0,50,0
NL,HERAS2608,HERAS2608,137.5,2014,7,1,HER,50,100,0
NL,HERAS2609,HERAS2609,137.5,2014,7,1,HER,100,150,281.96
NL,HERAS2610,HERAS2610,138,2014,7,1,HER,0,50,0
NL,HERAS2611,HERAS2611,138,2014,7,1,HER,50,100,1.21
NL,HERAS2612,HERAS2612,138,2014,7,1,HER,100,150,1871.43
NL,HERAS2613,HERAS2613,138.5,2014,7,1,HER,0,50,0
NL,HERAS2614,HERAS2614,138.5,2014,7,1,HER,50,100,0
NL,HERAS2615,HERAS2615,138.5,2014,7,1,HER,100,150,550.61
NL,HERAS2616,HERAS2616,139,2014,7,1,HER,0,50,0
NL,HERAS2617,HERAS2617,139,2014,7,1,HER,50,100,0
NL,HERAS2618,HERAS2618,139,2014,7,1,HER,100,150,464.83
NL,HERAS2619,HERAS2619,139.5,2014,7,1,HER,0,50,0
NL,HERAS2620,HERAS2620,139.5,2014,7,1,HER,50,100,0
NL,HERAS2621,HERAS2621,139.5,2014,7,1,HER,100,150,101.04
NL,HERAS2622,HERAS2622,140,2014,7,1,HER,0,50,0
NL,HERAS2623,HERAS2623,140,2014,7,1,HER,50,100,0
NL,HERAS2624,HERAS2624,140,2014,7,1,HER,100,150,0
NL,HERAS2625,HERAS2625,140.5,2014,7,1,HER,0,50,0
NL,HERAS2626,HERAS2626,140.5,2014,7,1,HER,50,100,0
NL,HERAS2627,HERAS2627,140.5,2014,7,1,HER,100,150,355.59
NL,HERAS2628,HERAS2628,141,2014,7,1,HER,0,50,0
NL,HERAS2629,HERAS2629,141,2014,7,1,HER,50,100,0
NL,HERAS2630,HERAS2630,141,2014,7,1,HER,100,150,62.86
NL,HERAS2631,HERAS2631,141.5,2014,7,1,HER,0,50,0
NL,HERAS2632,HERAS2632,141.5,2014,7,1,HER,50,100,0
NL,HERAS2633,HERAS2633,141.5,2014,7,1,HER,100,150,5.55
NL,HERAS2634,HERAS2634,142,2014,7,1,HER,0,50,0
NL,HERAS2635,HERAS2635,142,2014,7,1,HER,50,100,0
NL,HERAS2636,HERAS2636,142,2014,7,1,HER,100,150,11.96
NL,HERAS2637,HERAS2637,142.5,2014,7,1,HER,0,50,0
NL,HERAS2638,HERAS2638,142.5,2014,7,1,HER,50,100,0
NL,HERAS2639,HERAS2639,142.5,2014,7,1,HER,100,150,98.1
NL,HERAS2640,HERAS2640,143,2014,7,1,HER,0,50,0
NL,HERAS2641,HERAS2641,143,2014,7,1,HER,50,100,0
NL,HERAS2642,HERAS2642,143,2014,7,1,HER,100,150,90.12
NL,HERAS2643,HERAS2643,143.5,2014,7,1,HER,0,50,0
NL,HERAS2644,HERAS2644,143.5,2014,7,1,HER,50,100,0
NL,HERAS2645,HERAS2645,143.5,2014,7,1,HER,100,150,733.45
NL,HERAS2646,HERAS2646,144,2014,7,1,HER,0,50,0
NL,HERAS2647,HERAS2647,144,2014,7,1,HER,50,100,0
NL,HERAS2648,HERAS2648,144,2014,7,1,HER,100,150,3161.63
NL,HERAS2649,HERAS2649,144.5,2014,7,1,HER,0,50,0
NL,HERAS2650,HERAS2650,144.5,2014,7,1,HER,50,100,0
NL,HERAS2651,HERAS2651,144.5,2014,7,1,HER,100,150,1930.31
NL,HERAS2652,HERAS2652,145,2014,7,1,HER,0,50,0
NL,HERAS2653,HERAS2653,145,2014,7,1,HER,50,100,0
NL,HERAS2654,HERAS2654,145,2014,7,1,HER,100,150,642.16
NL,HERAS2655,HERAS2655,145.5,2014,7,1,HER,0,50,0
NL,HERAS2656,HERAS2656,145.5,2014,7,1,HER,50,100,0
NL,HERAS2657,HERAS2657,145.5,2014,7,1,HER,100,150,163.39
NL,HERAS2658,HERAS2658,146,2014,7,1,HER,0,50,0
NL,HERAS2659,HERAS2659,146,2014,7,1,HER,50,100,0
NL,HERAS2660,HERAS2660,146,2014,7,1,HER,100,150,121.59
NL,HERAS2661,HERAS2661,146.5,2014,7,1,HER,0,50,0
NL,HERAS2662,HERAS2662,146.5,2014,7,1,HER,50,100,0
NL,HERAS2663,HERAS2663,146.5,2014,7,1,HER,100,150,247.22
NL,HERAS2664,HERAS2664,147,2014,7,1,HER,0,50,0
NL,HERAS2665,HERAS2665,147,2014,7,1,HER,50,100,0
NL,HERAS2666,HERAS2666,147,2014,7,1,HER,100,150,138.71
NL,HERAS2667,HERAS2667,147.5,2014,7,1,HER,0,50,0
NL,HERAS2668,HERAS2668,147.5,2014,7,1,HER,50,100,0
NL,HERAS2669,HERAS2669,147.5,2014,7,1,HER,100,150,426.64
NL,HERAS2670,HERAS2670,148,2014,7,1,HER,0,50,0
NL,HERAS2671,HERAS2671,148,2014,7,1,HER,50,100,0
NL,HERAS2672,HERAS2672,148,2014,7,1,HER,100,150,309.61
NL,HERAS2673,HERAS2673,148.5,2014,7,1,HER,0,50,0
NL,HERAS2674,HERAS2674,148.5,2014,7,1,HER,50,100,0
NL,HERAS2675,HERAS2675,148.5,2014,7,1,HER,100,150,1462.96
NL,HERAS2676,HERAS2676,149,2014,7,1,HER,0,50,54.52
NL,HERAS2677,HERAS2677,149,2014,7,1,HER,50,100,0
NL,HERAS2678,HERAS2678,149,2014,7,1,HER,100,150,1328.28
NL,HERAS2679,HERAS2679,149.5,2014,7,1,HER,0,50,0
NL,HERAS2680,HERAS2680,149.5,2014,7,1,HER,50,100,0
NL,HERAS2681,HERAS2681,149.5,2014,7,1,HER,100,150,4264.13
NL,HERAS2682,HERAS2682,150,2014,7,1,HER,0,50,0
NL,HERAS2683,HERAS2683,150,2014,7,1,HER,50,100,0
NL,HERAS2684,HERAS2684,150,2014,7,1,HER,100,150,343.86
NL,HERAS2685,HERAS2685,150.5,2014,7,1,HER,0,50,0
NL,HERAS2686,HERAS2686,150.5,2014,7,1,HER,50,100,0
NL,HERAS2687,HERAS2687,150.5,2014,7,1,HER,100,150,242.58
NL,HERAS2688,HERAS2688,151,2014,7,1,HER,0,50,0
NL,HERAS2689,HERAS2689,151,2014,7,1,HER,50,100,0
NL,HERAS2690,HERAS2690,151,2014,7,1,HER,100,150,1027.04
NL,HERAS2691,HERAS2691,151.5,2014,7,1,HER,0,50,0
NL,HERAS2692,HERAS2692,151.5,2014,7,1,HER,50,100,7.94
NL,HERAS2693,HERAS2693,151.5,2014,7,1,HER,100,150,533.81
NL,HERAS2694,HERAS2694,152,2014,7,1,HER,0,50,0
NL,HERAS2695,HERAS2695,152,2014,7,1,HER,50,100,0
NL,HERAS2696,HERAS2696,152,2014,7,1,HER,100,150,56.34
NL,HERAS2697,HERAS2697,152.5,2014,7,1,HER,0,50,0
NL,HERAS2698,HERAS2698,152.5,2014,7,1,HER,50,100,0
NL,HERAS2699,HERAS2699,152.5,2014,7,1,HER,100,150,101.66
NL,HERAS2700,HERAS2700,153,2014,7,1,HER,0,50,0
NL,HERAS2701,HERAS2701,153,2014,7,1,HER,50,100,0
NL,HERAS2702,HERAS2702,153,2014,7,1,HER,100,150,102.05
NL,HERAS2703,HERAS2703,153.5,2014,7,1,HER,0,50,0
NL,HERAS2704,HERAS2704,153.5,2014,7,1,HER,50,100,0
NL,HERAS2705,HERAS2705,153.5,2014,7,1,HER,100,150,54.28
NL,HERAS2706,HERAS2706,154,2014,7,1,HER,0,50,0
NL,HERAS2707,HERAS2707,154,2014,7,1,HER,50,100,199.53
NL,HERAS2708,HERAS2708,154,2014,7,1,HER,100,150,4043.86
NL,HERAS2709,HERAS2709,155.5,2014,7,1,HER,0,50,0
NL,HERAS2710,HERAS2710,155.5,2014,7,1,HER,50,100,0
NL,HERAS2711,HERAS2711,155.5,2014,7,1,HER,100,150,332.37
NL,HERAS2712,HERAS2712,156,2014,7,1,HER,0,50,0
NL,HERAS2713,HERAS2713,156,2014,7,1,HER,50,100,0
NL,HERAS2714,HERAS2714,156,2014,7,1,HER,100,150,62.62
NL,HERAS2715,HERAS2715,156.5,2014,7,1,HER,0,50,0
NL,HERAS2716,HERAS2716,156.5,2014,7,1,HER,50,100,0.01
NL,HERAS2717,HERAS2717,156.5,2014,7,1,HER,100,150,4486.33
NL,HERAS2718,HERAS2718,157,2014,7,1,HER,0,50,0
NL,HERAS2719,HERAS2719,157,2014,7,1,HER,50,100,0
NL,HERAS2720,HERAS2720,157,2014,7,1,HER,100,150,143.68
NL,HERAS2721,HERAS2721,157.5,2014,7,1,HER,0,50,0
NL,HERAS2722,HERAS2722,157.5,2014,7,1,HER,50,100,0
NL,HERAS2723,HERAS2723,157.5,2014,7,1,HER,100,150,3258.64
NL,HERAS2724,HERAS2724,158,2014,7,1,HER,0,50,0
NL,HERAS2725,HERAS2725,158,2014,7,1,HER,50,100,0
NL,HERAS2726,HERAS2726,158,2014,7,1,HER,100,150,383.88
NL,HERAS2727,HERAS2727,158.5,2014,7,1,HER,0,50,0
NL,HERAS2728,HERAS2728,158.5,2014,7,1,HER,50,100,0
NL,HERAS2729,HERAS2729,158.5,2014,7,1,HER,100,150,352.07
NL,HERAS2730,HERAS2730,159,2014,7,1,HER,0,50,0
NL,HERAS2731,HERAS2731,159,2014,7,1,HER,50,100,0
NL,HERAS2732,HERAS2732,159,2014,7,1,HER,100,150,0
NL,HERAS2733,HERAS2733,159.5,2014,7,1,HER,0,50,0
NL,HERAS2734,HERAS2734,159.5,2014,7,1,HER,50,100,0
NL,HERAS2735,HERAS2735,159.5,2014,7,1,HER,100,150,0
NL,HERAS2736,HERAS2736,160,2014,7,1,HER,0,50,0
NL,HERAS2737,HERAS2737,160,2014,7,1,HER,50,100,0
NL,HERAS2738,HERAS2738,160,2014,7,1,HER,100,150,0
NL,HERAS2739,HERAS2739,160.5,2014,7,1,HER,0,50,0
NL,HERAS2740,HERAS2740,160.5,2014,7,1,HER,50,100,0
NL,HERAS2741,HERAS2741,160.5,2014,7,1,HER,100,150,0
NL,HERAS2742,HERAS2742,161,2014,7,1,HER,0,50,0
NL,HERAS2743,HERAS2743,161,2014,7,1,HER,50,100,0
NL,HERAS2744,HERAS2744,161,2014,7,1,HER,100,150,0
NL,HERAS2745,HERAS2745,161.5,2014,7,1,HER,0,50,0
NL,HERAS2746,HERAS2746,161.5,2014,7,1,HER,50,100,0
NL,HERAS2747,HERAS2747,161.5,2014,7,1,HER,100,150,0
NL,HERAS2748,HERAS2748,162,2014,7,1,HER,0,50,0
NL,HERAS2749,HERAS2749,162,2014,7,1,HER,50,100,0
NL,HERAS2750,HERAS2750,162,2014,7,1,HER,100,150,0
NL,HERAS2751,HERAS2751,163.5,2014,7,1,HER,0,50,0
NL,HERAS2752,HERAS2752,163.5,2014,7,1,HER,50,100,0
NL,HERAS2753,HERAS2753,164,2014,7,1,HER,0,50,0
NL,HERAS2754,HERAS2754,164,2014,7,1,HER,50,100,60.45
NL,HERAS2755,HERAS2755,164.5,2014,7,1,HER,0,50,0
NL,HERAS2756,HERAS2756,164.5,2014,7,1,HER,50,100,0
NL,HERAS2757,HERAS2757,165,2014,7,1,HER,0,50,0
NL,HERAS2758,HERAS2758,165,2014,7,1,HER,50,100,0
NL,HERAS2759,HERAS2759,165.5,2014,7,1,HER,0,50,0
NL,HERAS2760,HERAS2760,165.5,2014,7,1,HER,50,100,0
NL,HERAS2761,HERAS2761,166,2014,7,1,HER,0,50,0
NL,HERAS2762,HERAS2762,166,2014,7,1,HER,50,100,0
NL,HERAS2763,HERAS2763,166.5,2014,7,1,HER,0,50,0
NL,HERAS2764,HERAS2764,166.5,2014,7,1,HER,50,100,0
NL,HERAS2765,HERAS2765,167,2014,7,1,HER,0,50,0
NL,HERAS2766,HERAS2766,167,2014,7,1,HER,50,100,0
NL,HERAS2767,HERAS2767,167.5,2014,7,1,HER,0,50,0
NL,HERAS2768,HERAS2768,167.5,2014,7,1,HER,50,100,0
NL,HERAS2769,HERAS2769,168,2014,7,1,HER,0,50,0
NL,HERAS2770,HERAS2770,168,2014,7,1,HER,50,100,0
NL,HERAS2771,HERAS2771,168.5,2014,7,1,HER,0,50,0
NL,HERAS2772,HERAS2772,168.5,2014,7,1,HER,50,100,0
NL,HERAS2773,HERAS2773,169,2014,7,1,HER,0,50,0
NL,HERAS2774,HERAS2774,169,2014,7,1,HER,50,100,0
NL,HERAS2775,HERAS2775,169.5,2014,7,1,HER,0,50,0
NL,HERAS2776,HERAS2776,169.5,2014,7,1,HER,50,100,0
NL,HERAS2777,HERAS2777,170,2014,7,1,HER,0,50,0
